timestamp,_VAL
2023-03-25 13:15,18.588888
2023-03-25 13:00,19.872223
2023-03-25 12:30,16.605556
2023-03-25 12:15,17.111111
2023-03-25 12:00,14.505555
2023-03-25 11:45,15.594444
2023-03-25 11:30,15.088889
2023-03-25 11:15,16.138889
2023-03-25 11:00,17.227777
2023-03-25 10:45,15.905556
2023-03-25 10:30,17.072222
2023-03-25 10:15,13.338889
2023-03-25 10:00,14.972222
2023-03-25 09:45,15.866667
2023-03-25 09:30,14.350000
2023-03-25 09:15,13.922222
2023-03-25 09:00,13.027778
2023-03-25 08:45,13.261111
2023-03-25 08:30,12.483334
2023-03-25 08:15,10.772223
2023-03-25 08:00,11.122222
2023-03-25 07:45,12.716666
2023-03-25 07:30,11.511111
2023-03-25 07:15,8.400000
2023-03-25 07:00,8.244445
2023-03-25 06:45,7.622222
2023-03-25 06:30,8.827778
2023-03-25 06:15,6.883333
2023-03-25 06:00,6.611111
2023-03-25 05:45,7.233333
2023-03-25 05:30,6.338889
2023-03-25 05:15,5.522222
2023-03-25 05:00,6.183333
2023-03-25 04:45,7.077778
2023-03-25 04:30,6.805555
2023-03-25 04:15,7.077778
2023-03-25 04:00,5.677778
2023-03-25 03:45,4.627778
2023-03-25 03:30,3.577778
2023-03-25 03:15,2.955555
2023-03-25 03:00,2.488889
2023-03-25 02:30,2.450000
2023-03-25 02:15,2.527778
2023-03-25 02:00,2.450000
2023-03-25 01:45,2.800000
2023-03-25 01:30,2.722222
2023-03-25 01:15,2.605556
2023-03-25 01:00,2.761111
2023-03-25 00:45,2.955555
2023-03-25 00:30,3.344445
2023-03-25 00:15,4.900000
2023-03-25 00:00,4.161111
2023-03-24 23:45,4.277778
2023-03-24 23:30,4.977778
2023-03-24 23:15,5.133333
2023-03-24 23:00,5.794445
2023-03-24 22:45,7.622222
2023-03-24 22:30,6.416667
2023-03-24 22:15,6.961111
2023-03-24 22:00,7.661111
2023-03-24 21:45,8.283334
2023-03-24 21:30,9.294444
2023-03-24 21:15,9.527778
2023-03-24 21:00,9.488889
2023-03-24 20:45,12.794444
2023-03-24 20:30,14.583333
2023-03-24 20:15,13.300000
2023-03-24 20:00,12.600000
2023-03-24 19:45,14.038889
2023-03-24 19:30,13.183333
2023-03-24 19:15,14.466666
2023-03-24 19:00,12.094444
2023-03-24 18:45,14.077778
2023-03-24 18:30,14.505555
2023-03-24 18:15,12.483334
2023-03-24 18:00,13.300000
2023-03-24 17:45,11.783334
2023-03-24 17:30,11.433333
2023-03-24 17:15,12.872222
2023-03-24 17:00,9.877778
2023-03-24 16:45,10.772223
2023-03-24 16:30,12.444445
2023-03-24 16:15,11.550000
2023-03-24 16:00,11.200000
2023-03-24 15:45,11.472222
2023-03-24 15:30,14.116667
2023-03-24 15:15,12.988889
2023-03-24 15:00,15.088889
2023-03-24 14:45,14.583333
2023-03-24 14:30,15.827778
2023-03-24 14:15,12.677778
2023-03-24 14:00,14.233334
2023-03-24 13:45,16.527779
2023-03-24 13:30,23.216667
2023-03-24 13:15,13.883333
2023-03-24 13:00,13.066667
2023-03-24 12:45,12.716666
2023-03-24 12:30,12.444445
2023-03-24 12:15,12.405556
2023-03-24 12:00,10.383333
2023-03-24 11:45,12.094444
2023-03-24 11:30,12.327778
2023-03-24 11:15,10.266666
2023-03-24 11:00,10.344444
2023-03-24 10:45,11.433333
2023-03-24 10:30,11.783334
2023-03-24 10:15,14.622222
2023-03-24 10:00,9.683333
2023-03-24 09:45,9.100000
2023-03-24 09:30,9.761111
2023-03-24 09:15,11.122222
2023-03-24 09:00,15.477777
2023-03-24 08:45,10.150000
2023-03-24 08:30,11.122222
2023-03-24 08:15,10.538889
2023-03-24 08:00,10.811111
2023-03-24 07:45,16.061111
2023-03-24 07:30,13.338889
2023-03-24 07:15,11.977777
2023-03-24 07:00,10.500000
2023-03-24 06:30,11.122222
2023-03-24 06:15,10.850000
2023-03-24 06:00,9.372222
2023-03-24 05:45,9.372222
2023-03-24 05:30,6.027778
2023-03-24 05:15,6.416667
2023-03-24 05:00,6.455555
2023-03-24 04:45,6.844444
2023-03-24 04:30,7.388889
2023-03-24 04:15,7.427778
2023-03-24 04:00,5.794445
2023-03-24 03:45,4.783333
2023-03-24 03:30,3.927778
2023-03-24 03:15,3.383333
2023-03-24 03:00,3.033333
2023-03-24 02:45,2.527778
2023-03-24 02:30,2.488889
2023-03-24 02:00,2.527778
2023-03-24 01:45,2.722222
2023-03-24 01:30,2.411111
2023-03-24 01:15,2.955555
2023-03-24 01:00,3.422222
2023-03-24 00:45,3.072222
2023-03-24 00:30,3.500000
2023-03-24 00:15,3.422222
2023-03-24 00:00,3.072222
2023-03-23 23:45,3.733333
2023-03-23 23:30,4.277778
2023-03-23 23:15,3.966667
2023-03-23 23:00,4.550000
2023-03-23 22:45,5.911111
2023-03-23 22:30,5.755556
2023-03-23 22:15,6.300000
2023-03-23 22:00,7.777778
2023-03-23 21:45,8.088889
2023-03-23 21:30,11.083333
2023-03-23 21:15,9.216666
2023-03-23 21:00,11.472222
2023-03-23 20:45,12.211111
2023-03-23 20:15,14.038889
2023-03-23 20:00,14.350000
2023-03-23 19:45,17.733334
2023-03-23 19:30,15.322222
2023-03-23 19:15,15.283334
2023-03-23 19:00,16.683332
2023-03-23 18:45,19.366667
2023-03-23 18:30,15.011111
2023-03-23 18:15,14.466666
2023-03-23 18:00,13.805555
2023-03-23 17:45,12.172222
2023-03-23 17:30,12.055555
2023-03-23 17:15,12.911111
2023-03-23 17:00,11.433333
2023-03-23 16:45,12.055555
2023-03-23 16:30,13.066667
2023-03-23 16:15,12.444445
2023-03-23 16:00,11.394444
2023-03-23 15:45,11.316667
2023-03-23 15:30,13.222222
2023-03-23 15:15,14.155556
2023-03-23 15:00,15.866667
2023-03-23 14:45,15.944445
2023-03-23 14:30,14.700000
2023-03-23 14:15,15.711111
2023-03-23 14:00,13.144444
2023-03-23 13:45,14.972222
2023-03-23 13:30,13.650000
2023-03-23 13:15,12.561111
2023-03-23 13:00,11.083333
2023-03-23 13:00,11.083333
2023-03-23 13:00,11.083333
2023-03-23 13:00,11.083333
2023-03-23 13:00,11.083333
2023-03-23 12:45,12.133333
2023-03-23 12:30,11.822222
2023-03-23 12:15,10.772223
2023-03-23 12:00,10.461111
2023-03-23 11:45,11.161111
2023-03-23 11:30,10.461111
2023-03-23 11:15,10.694445
2023-03-23 11:00,10.033334
2023-03-23 10:45,10.344444
2023-03-23 10:30,10.305555
2023-03-23 10:15,11.083333
2023-03-23 10:00,10.927778
2023-03-23 09:45,11.744445
2023-03-23 09:30,9.333333
2023-03-23 09:15,8.750000
2023-03-23 09:00,9.644444
2023-03-23 08:45,8.438889
2023-03-23 08:30,10.188889
2023-03-23 08:15,8.866667
2023-03-23 08:00,8.827778
2023-03-23 07:45,9.877778
2023-03-23 07:30,10.150000
2023-03-23 07:15,10.927778
2023-03-23 07:00,10.772223
2023-03-23 06:45,11.588889
2023-03-23 06:30,12.600000
2023-03-23 06:15,10.694445
2023-03-23 06:00,8.944445
2023-03-23 06:00,8.944445
2023-03-23 05:45,8.594444
2023-03-23 05:30,6.455555
2023-03-23 05:15,6.727778
2023-03-23 05:00,6.961111
2023-03-23 04:45,7.155556
2023-03-23 04:30,6.688889
2023-03-23 04:15,7.272222
2023-03-23 04:00,5.600000
2023-03-23 03:45,4.822222
2023-03-23 03:30,3.422222
2023-03-23 03:15,3.655555
2023-03-23 03:00,2.644444
2023-03-23 02:45,2.333333
2023-03-23 02:30,2.488889
2023-03-23 02:15,2.722222
2023-03-23 02:00,2.488889
2023-03-23 01:45,2.644444
2023-03-23 01:30,2.488889
2023-03-23 01:15,2.605556
2023-03-23 01:00,2.683333
2023-03-23 00:45,2.761111
2023-03-23 00:30,3.033333
2023-03-23 00:15,3.111111
2023-03-23 00:00,3.383333
2023-03-22 23:45,3.694444
2023-03-22 23:30,5.133333
2023-03-22 23:15,5.366667
2023-03-22 22:45,5.755556
2023-03-22 22:30,5.677778
2023-03-22 22:15,7.583333
2023-03-22 22:00,7.272222
2023-03-22 21:45,8.905556
2023-03-22 21:30,10.811111
2023-03-22 21:15,10.150000
2023-03-22 21:00,12.755555
2023-03-22 20:45,13.883333
2023-03-22 20:30,13.844444
2023-03-22 20:15,14.116667
2023-03-22 20:00,14.894444
2023-03-22 19:45,14.855556
2023-03-22 19:30,14.505555
2023-03-22 19:15,14.583333
2023-03-22 19:00,18.355556
2023-03-22 18:45,17.461111
2023-03-22 18:30,12.211111
2023-03-22 18:15,12.288889
2023-03-22 18:00,14.738889
2023-03-22 17:45,12.055555
2023-03-22 17:30,12.366667
2023-03-22 17:15,14.855556
2023-03-22 17:00,12.327778
2023-03-22 16:45,12.950000
2023-03-22 16:30,13.494445
2023-03-22 16:15,14.505555
2023-03-22 16:00,14.972222
2023-03-22 15:45,16.177778
2023-03-22 15:30,15.438889
2023-03-22 15:15,12.133333
2023-03-22 15:00,13.727777
2023-03-22 14:45,12.600000
2023-03-22 14:30,13.922222
2023-03-22 14:15,14.738889
2023-03-22 14:00,12.755555
2023-03-22 13:45,13.377778
2023-03-22 13:30,11.511111
2023-03-22 13:15,10.111111
2023-03-22 13:00,10.577778
2023-03-22 12:45,10.227777
2023-03-22 12:30,10.733334
2023-03-22 12:15,10.538889
2023-03-22 12:00,10.811111
2023-03-22 11:45,10.772223
2023-03-22 11:30,11.200000
2023-03-22 11:15,10.850000
2023-03-22 11:00,9.877778
2023-03-22 10:45,11.744445
2023-03-22 10:30,11.316667
2023-03-22 10:15,11.550000
2023-03-22 10:00,10.927778
2023-03-22 09:45,11.083333
2023-03-22 09:30,10.383333
2023-03-22 09:15,10.655556
2023-03-22 09:00,9.761111
2023-03-22 08:45,10.655556
2023-03-22 08:30,10.422222
2023-03-22 08:15,9.877778
2023-03-22 08:00,10.227777
2023-03-22 07:45,10.461111
2023-03-22 07:30,11.277778
2023-03-22 07:15,10.927778
2023-03-22 07:00,9.605556
2023-03-22 06:45,10.150000
2023-03-22 06:30,12.522223
2023-03-22 06:15,13.105556
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 06:00,11.316667
2023-03-22 05:45,9.450000
2023-03-22 05:45,9.450000
2023-03-22 05:30,7.700000
2023-03-22 05:30,7.700000
2023-03-22 05:15,6.494444
2023-03-22 05:15,6.494444
2023-03-22 05:00,5.366667
2023-03-22 05:00,5.366667
2023-03-22 04:45,4.200000
2023-03-22 04:45,4.200000
2023-03-22 04:30,3.577778
2023-03-22 04:30,3.577778
2023-03-22 04:15,3.422222
2023-03-22 04:15,3.422222
2023-03-22 04:00,3.072222
2023-03-22 04:00,3.072222
2023-03-22 03:45,2.644444
2023-03-22 03:45,2.644444
2023-03-22 03:30,2.488889
2023-03-22 03:30,2.488889
2023-03-22 03:15,2.566667
2023-03-22 03:15,2.566667
2023-03-22 03:00,2.488889
2023-03-22 03:00,2.488889
2023-03-22 02:45,2.255556
2023-03-22 02:45,2.255556
2023-03-22 02:30,2.372222
2023-03-22 02:30,2.372222
2023-03-22 02:15,2.294445
2023-03-22 02:15,2.294445
2023-03-22 01:45,2.372222
2023-03-22 01:45,2.372222
2023-03-22 01:30,2.566667
2023-03-22 01:30,2.566667
2023-03-22 01:15,2.333333
2023-03-22 01:15,2.333333
2023-03-22 01:00,2.644444
2023-03-22 01:00,2.644444
2023-03-22 00:45,2.683333
2023-03-22 00:45,2.683333
2023-03-22 00:30,3.305556
2023-03-22 00:30,3.305556
2023-03-22 00:15,2.838889
2023-03-22 00:15,2.838889
2023-03-22 00:00,3.577778
2023-03-22 00:00,3.577778
2023-03-21 23:45,4.044445
2023-03-21 23:45,4.044445
2023-03-21 23:30,4.900000
2023-03-21 23:30,4.900000
2023-03-21 23:15,4.666667
2023-03-21 23:15,4.666667
2023-03-21 23:00,5.211111
2023-03-21 23:00,5.211111
2023-03-21 22:45,5.250000
2023-03-21 22:45,5.250000
2023-03-21 22:30,5.911111
2023-03-21 22:30,5.911111
2023-03-21 22:15,6.883333
2023-03-21 22:15,6.883333
2023-03-21 22:00,8.050000
2023-03-21 22:00,8.050000
2023-03-21 21:45,8.905556
2023-03-21 21:45,8.905556
2023-03-21 21:30,10.966666
2023-03-21 21:30,10.966666
2023-03-21 21:15,12.833333
2023-03-21 21:15,12.833333
2023-03-21 21:00,11.744445
2023-03-21 21:00,11.744445
2023-03-21 20:45,12.444445
2023-03-21 20:45,12.444445
2023-03-21 20:30,15.711111
2023-03-21 20:30,15.711111
2023-03-21 20:15,15.555555
2023-03-21 20:15,15.555555
2023-03-21 20:00,15.361111
2023-03-21 20:00,15.361111
2023-03-21 19:45,13.027778
2023-03-21 19:45,13.027778
2023-03-21 19:30,15.477777
2023-03-21 19:30,15.477777
2023-03-21 19:15,13.727777
2023-03-21 19:15,13.727777
2023-03-21 19:00,16.916666
2023-03-21 19:00,16.916666
2023-03-21 18:45,14.816667
2023-03-21 18:45,14.816667
2023-03-21 18:30,13.261111
2023-03-21 18:30,13.261111
2023-03-21 18:15,13.416667
2023-03-21 18:15,13.416667
2023-03-21 18:00,13.766666
2023-03-21 18:00,13.766666
2023-03-21 17:45,11.588889
2023-03-21 17:45,11.588889
2023-03-21 17:30,12.522223
2023-03-21 17:30,12.522223
2023-03-21 17:15,12.755555
2023-03-21 17:15,12.755555
2023-03-21 17:00,11.277778
2023-03-21 17:00,11.277778
2023-03-21 16:45,12.444445
2023-03-21 16:45,12.444445
2023-03-21 16:30,16.177778
2023-03-21 16:30,16.177778
2023-03-21 16:15,14.816667
2023-03-21 16:15,14.816667
2023-03-21 16:00,15.088889
2023-03-21 16:00,15.088889
2023-03-21 15:45,13.727777
2023-03-21 15:45,13.727777
2023-03-21 15:30,15.050000
2023-03-21 15:30,15.050000
2023-03-21 15:00,12.094444
2023-03-21 15:00,12.094444
2023-03-21 14:45,11.861111
2023-03-21 14:45,11.861111
2023-03-21 14:30,13.455556
2023-03-21 14:30,13.455556
2023-03-21 14:15,10.811111
2023-03-21 14:15,10.811111
2023-03-21 14:00,11.122222
2023-03-21 14:00,11.122222
2023-03-21 13:45,10.811111
2023-03-21 13:45,10.811111
2023-03-21 13:30,12.133333
2023-03-21 13:30,12.133333
2023-03-21 13:15,10.344444
2023-03-21 13:15,10.344444
2023-03-21 13:00,10.150000
2023-03-21 13:00,10.150000
2023-03-21 12:45,12.677778
2023-03-21 12:45,12.677778
2023-03-21 12:30,9.800000
2023-03-21 12:30,9.800000
2023-03-21 12:15,11.394444
2023-03-21 12:15,11.394444
2023-03-21 12:00,8.944445
2023-03-21 12:00,8.944445
2023-03-21 11:45,8.477777
2023-03-21 11:45,8.477777
2023-03-21 11:30,9.216666
2023-03-21 11:30,9.216666
2023-03-21 11:15,9.527778
2023-03-21 11:15,9.527778
2023-03-21 11:00,9.877778
2023-03-21 11:00,9.877778
2023-03-21 10:45,9.022223
2023-03-21 10:45,9.022223
2023-03-21 10:30,9.955556
2023-03-21 10:30,9.955556
2023-03-21 10:15,10.150000
2023-03-21 10:15,10.150000
2023-03-21 10:00,10.266666
2023-03-21 10:00,10.266666
2023-03-21 09:45,9.372222
2023-03-21 09:45,9.372222
2023-03-21 09:30,10.033334
2023-03-21 09:30,10.033334
2023-03-21 09:15,11.783334
2023-03-21 09:15,11.783334
2023-03-21 09:00,8.711111
2023-03-21 09:00,8.711111
2023-03-21 08:45,10.266666
2023-03-21 08:45,10.266666
2023-03-21 08:30,9.877778
2023-03-21 08:30,9.877778
2023-03-21 08:15,11.588889
2023-03-21 08:15,11.588889
2023-03-21 08:00,8.672222
2023-03-21 08:00,8.672222
2023-03-21 07:45,9.722222
2023-03-21 07:45,9.722222
2023-03-21 07:30,10.850000
2023-03-21 07:30,10.850000
2023-03-21 07:00,10.811111
2023-03-21 07:00,10.811111
2023-03-21 06:45,10.888889
2023-03-21 06:45,10.888889
2023-03-21 06:30,12.211111
2023-03-21 06:30,12.211111
2023-03-21 06:15,12.094444
2023-03-21 06:15,12.094444
2023-03-21 06:00,11.083333
2023-03-21 06:00,11.083333
2023-03-21 06:00,11.083333
2023-03-21 05:45,11.316667
2023-03-21 05:45,11.316667
2023-03-21 05:45,11.316667
2023-03-21 05:30,9.100000
2023-03-21 05:30,9.100000
2023-03-21 05:30,9.100000
2023-03-21 05:15,7.311111
2023-03-21 05:15,7.311111
2023-03-21 05:15,7.311111
2023-03-21 05:00,5.094444
2023-03-21 05:00,5.094444
2023-03-21 05:00,5.094444
2023-03-21 04:45,4.588889
2023-03-21 04:45,4.588889
2023-03-21 04:45,4.588889
2023-03-21 04:30,3.850000
2023-03-21 04:30,3.850000
2023-03-21 04:30,3.850000
2023-03-21 04:15,3.461111
2023-03-21 04:15,3.461111
2023-03-21 04:15,3.461111
2023-03-21 04:00,3.111111
2023-03-21 04:00,3.111111
2023-03-21 04:00,3.111111
2023-03-21 03:45,2.800000
2023-03-21 03:45,2.800000
2023-03-21 03:45,2.800000
2023-03-21 03:30,3.111111
2023-03-21 03:30,3.111111
2023-03-21 03:30,3.111111
2023-03-21 03:15,2.916667
2023-03-21 03:15,2.916667
2023-03-21 03:15,2.916667
2023-03-21 03:00,3.072222
2023-03-21 03:00,3.072222
2023-03-21 03:00,3.072222
2023-03-21 02:45,2.761111
2023-03-21 02:45,2.761111
2023-03-21 02:45,2.761111
2023-03-21 02:30,2.644444
2023-03-21 02:30,2.644444
2023-03-21 02:30,2.644444
2023-03-21 02:15,2.683333
2023-03-21 02:15,2.683333
2023-03-21 02:15,2.683333
2023-03-21 02:00,2.994444
2023-03-21 02:00,2.994444
2023-03-21 02:00,2.994444
2023-03-21 01:45,2.605556
2023-03-21 01:45,2.605556
2023-03-21 01:45,2.605556
2023-03-21 01:30,2.800000
2023-03-21 01:30,2.800000
2023-03-21 01:30,2.800000
2023-03-21 01:15,3.072222
2023-03-21 01:15,3.072222
2023-03-21 01:15,3.072222
2023-03-21 01:00,2.877778
2023-03-21 01:00,2.877778
2023-03-21 01:00,2.877778
2023-03-21 00:45,3.150000
2023-03-21 00:45,3.150000
2023-03-21 00:45,3.150000
2023-03-21 00:30,3.227778
2023-03-21 00:30,3.227778
2023-03-21 00:30,3.227778
2023-03-21 00:15,3.266667
2023-03-21 00:15,3.266667
2023-03-21 00:15,3.266667
2023-03-21 00:00,4.238889
2023-03-21 00:00,4.238889
2023-03-21 00:00,4.238889
2023-03-20 23:45,3.966667
2023-03-20 23:45,3.966667
2023-03-20 23:45,3.966667
2023-03-20 23:30,4.083333
2023-03-20 23:30,4.083333
2023-03-20 23:30,4.083333
2023-03-20 23:15,4.900000
2023-03-20 23:15,4.900000
2023-03-20 23:15,4.900000
2023-03-20 23:00,5.327778
2023-03-20 23:00,5.327778
2023-03-20 23:00,5.327778
2023-03-20 23:00,5.327778
2023-03-20 23:00,5.327778
2023-03-20 22:45,5.794445
2023-03-20 22:45,5.794445
2023-03-20 22:45,5.794445
2023-03-20 22:45,5.794445
2023-03-20 22:45,5.794445
2023-03-20 22:30,6.805555
2023-03-20 22:30,6.805555
2023-03-20 22:30,6.805555
2023-03-20 22:30,6.805555
2023-03-20 22:30,6.805555
2023-03-20 22:15,7.077778
2023-03-20 22:15,7.077778
2023-03-20 22:15,7.077778
2023-03-20 22:15,7.077778
2023-03-20 22:15,7.077778
2023-03-20 22:00,8.400000
2023-03-20 22:00,8.400000
2023-03-20 22:00,8.400000
2023-03-20 22:00,8.400000
2023-03-20 22:00,8.400000
2023-03-20 21:45,8.516666
2023-03-20 21:45,8.516666
2023-03-20 21:45,8.516666
2023-03-20 21:45,8.516666
2023-03-20 21:45,8.516666
2023-03-20 21:30,10.227777
2023-03-20 21:30,10.227777
2023-03-20 21:30,10.227777
2023-03-20 21:30,10.227777
2023-03-20 21:30,10.227777
2023-03-20 21:15,11.122222
2023-03-20 21:15,11.122222
2023-03-20 21:15,11.122222
2023-03-20 21:15,11.122222
2023-03-20 21:15,11.122222
2023-03-20 21:00,12.055555
2023-03-20 21:00,12.055555
2023-03-20 21:00,12.055555
2023-03-20 21:00,12.055555
2023-03-20 21:00,12.055555
2023-03-20 20:45,13.650000
2023-03-20 20:45,13.650000
2023-03-20 20:45,13.650000
2023-03-20 20:45,13.650000
2023-03-20 20:45,13.650000
2023-03-20 20:30,15.594444
2023-03-20 20:30,15.594444
2023-03-20 20:30,15.594444
2023-03-20 20:30,15.594444
2023-03-20 20:30,15.594444
2023-03-20 20:00,13.727777
2023-03-20 20:00,13.727777
2023-03-20 20:00,13.727777
2023-03-20 20:00,13.727777
2023-03-20 20:00,13.727777
2023-03-20 19:45,16.216667
2023-03-20 19:45,16.216667
2023-03-20 19:45,16.216667
2023-03-20 19:45,16.216667
2023-03-20 19:45,16.216667
2023-03-20 19:30,17.072222
2023-03-20 19:30,17.072222
2023-03-20 19:30,17.072222
2023-03-20 19:30,17.072222
2023-03-20 19:30,17.072222
2023-03-20 19:15,17.150000
2023-03-20 19:15,17.150000
2023-03-20 19:15,17.150000
2023-03-20 19:15,17.150000
2023-03-20 19:15,17.150000
2023-03-20 19:00,16.411112
2023-03-20 19:00,16.411112
2023-03-20 19:00,16.411112
2023-03-20 19:00,16.411112
2023-03-20 19:00,16.411112
2023-03-20 18:45,15.555555
2023-03-20 18:45,15.555555
2023-03-20 18:45,15.555555
2023-03-20 18:45,15.555555
2023-03-20 18:45,15.555555
2023-03-20 18:30,12.872222
2023-03-20 18:30,12.872222
2023-03-20 18:30,12.872222
2023-03-20 18:30,12.872222
2023-03-20 18:30,12.872222
2023-03-20 18:15,11.861111
2023-03-20 18:15,11.861111
2023-03-20 18:15,11.861111
2023-03-20 18:15,11.861111
2023-03-20 18:15,11.861111
2023-03-20 18:00,11.238889
2023-03-20 18:00,11.238889
